MeasureID,GeoType,GeoID,Time,ban_summary_flag,Value,CI,Note,DisplayValue
1,Borough,1,2013,0,1619,,,"1,619"
1,Borough,1,2012,0,1648,,,"1,648"
1,Borough,1,2011,0,1626,,,"1,626"
1,Borough,1,2010,0,1775,,,"1,775"
1,Borough,1,2009,0,1837,,,"1,837"
1,Borough,1,2008,0,1908,,,"1,908"
1,Borough,1,2007,0,1821,,,"1,821"
1,Borough,1,2006,0,1818,,,"1,818"
1,Borough,1,2005,0,1754,,,"1,754"
1,Borough,1,2004,0,1723,,,"1,723"
1,Borough,1,2003,0,1704,,,"1,704"
1,Borough,1,2002,0,1688,,,"1,688"
1,Borough,1,2001,0,1805,,,"1,805"
1,Borough,1,2000,0,1922,,,"1,922"
1,Borough,1,1999,0,1746,,,"1,746"
1,Borough,1,1998,0,1813,,,"1,813"
1,Borough,2,2013,0,2757,,,"2,757"
1,Borough,2,2012,0,2964,,,"2,964"
1,Borough,2,2011,0,2986,,,"2,986"
1,Borough,2,2010,0,3077,,,"3,077"
1,Borough,2,2009,0,3265,,,"3,265"
1,Borough,2,2008,0,3206,,,"3,206"
1,Borough,2,2007,0,3142,,,"3,142"
1,Borough,2,2006,0,3144,,,"3,144"
1,Borough,2,2005,0,3172,,,"3,172"
1,Borough,2,2004,0,3170,,,"3,170"
1,Borough,2,2003,0,3054,,,"3,054"
1,Borough,2,2002,0,3016,,,"3,016"
1,Borough,2,2001,0,3099,,,"3,099"
1,Borough,2,2000,0,3033,,,"3,033"
1,Borough,2,1999,0,2904,,,"2,904"
1,Borough,2,1998,0,3133,,,"3,133"
1,Borough,3,2013,0,1010,,,"1,010"
1,Borough,3,2012,0,1109,,,"1,109"
1,Borough,3,2011,0,1168,,,"1,168"
1,Borough,3,2010,0,1200,,,"1,200"
1,Borough,3,2009,0,1234,,,"1,234"
1,Borough,3,2008,0,1275,,,"1,275"
1,Borough,3,2007,0,1199,,,"1,199"
1,Borough,3,2006,0,1327,,,"1,327"
1,Borough,3,2005,0,1332,,,"1,332"
1,Borough,3,2004,0,1417,,,"1,417"
1,Borough,3,2003,0,1394,,,"1,394"
1,Borough,3,2002,0,1332,,,"1,332"
1,Borough,3,2001,0,1361,,,"1,361"
1,Borough,3,2000,0,1400,,,"1,400"
1,Borough,3,1999,0,1413,,,"1,413"
1,Borough,3,1998,0,1424,,,"1,424"
1,Borough,4,2013,0,1787,,,"1,787"
1,Borough,4,2012,0,1834,,,"1,834"
1,Borough,4,2011,0,1891,,,"1,891"
1,Borough,4,2010,0,1985,,,"1,985"
1,Borough,4,2009,0,1953,,,"1,953"
1,Borough,4,2008,0,2127,,,"2,127"
1,Borough,4,2007,0,2123,,,"2,123"
1,Borough,4,2006,0,2124,,,"2,124"
1,Borough,4,2005,0,2147,,,"2,147"
1,Borough,4,2004,0,2134,,,"2,134"
1,Borough,4,2003,0,2043,,,"2,043"
1,Borough,4,2002,0,1932,,,"1,932"
1,Borough,4,2001,0,1929,,,"1,929"
1,Borough,4,2000,0,2032,,,"2,032"
1,Borough,4,1999,0,1951,,,"1,951"
1,Borough,4,1998,0,2127,,,"2,127"
1,Borough,5,2013,0,339,,,339
1,Borough,5,2012,0,350,,,350
1,Borough,5,2011,0,369,,,369
1,Borough,5,2010,0,369,,,369
1,Borough,5,2009,0,404,,,404
1,Borough,5,2008,0,417,,,417
1,Borough,5,2007,0,435,,,435
1,Borough,5,2006,0,445,,,445
1,Borough,5,2005,0,446,,,446
1,Borough,5,2004,0,499,,,499
1,Borough,5,2003,0,421,,,421
1,Borough,5,2002,0,434,,,434
1,Borough,5,2001,0,409,,,409
1,Borough,5,2000,0,440,,,440
1,Borough,5,1999,0,444,,,444
1,Borough,5,1998,0,427,,,427
1,UHF42,101,2013,0,54,,,54
1,UHF42,101,2012,0,67,,,67
1,UHF42,101,2011,0,59,,,59
1,UHF42,101,2010,0,55,,,55
1,UHF42,101,2009,0,64,,,64
1,UHF42,101,2008,0,59,,,59
1,UHF42,101,2007,0,54,,,54
1,UHF42,101,2006,0,63,,,63
1,UHF42,101,2005,0,69,,,69
1,UHF42,101,2004,0,65,,,65
1,UHF42,101,2003,0,67,,,67
1,UHF42,101,2002,0,49,,,49
1,UHF42,101,2001,0,77,,,77
1,UHF42,101,2000,0,77,,,77
1,UHF42,101,1999,0,65,,,65
1,UHF42,101,1998,0,66,,,66
1,UHF42,102,2013,0,164,,,164
1,UHF42,102,2012,0,151,,,151
1,UHF42,102,2011,0,175,,,175
1,UHF42,102,2010,0,186,,,186
1,UHF42,102,2009,0,183,,,183
1,UHF42,102,2008,0,193,,,193
1,UHF42,102,2007,0,225,,,225
1,UHF42,102,2006,0,187,,,187
1,UHF42,102,2005,0,176,,,176
1,UHF42,102,2004,0,173,,,173
1,UHF42,102,2003,0,155,,,155
1,UHF42,102,2002,0,157,,,157
1,UHF42,102,2001,0,183,,,183
1,UHF42,102,2000,0,194,,,194
1,UHF42,102,1999,0,188,,,188
1,UHF42,102,1998,0,179,,,179
1,UHF42,103,2013,0,294,,,294
1,UHF42,103,2012,0,320,,,320
1,UHF42,103,2011,0,295,,,295
1,UHF42,103,2010,0,357,,,357
1,UHF42,103,2009,0,341,,,341
1,UHF42,103,2008,0,387,,,387
1,UHF42,103,2007,0,370,,,370
1,UHF42,103,2006,0,366,,,366
1,UHF42,103,2005,0,337,,,337
1,UHF42,103,2004,0,325,,,325
1,UHF42,103,2003,0,356,,,356
1,UHF42,103,2002,0,332,,,332
1,UHF42,103,2001,0,360,,,360
1,UHF42,103,2000,0,359,,,359
1,UHF42,103,1999,0,286,,,286
1,UHF42,103,1998,0,325,,,325
1,UHF42,104,2013,0,286,,,286
1,UHF42,104,2012,0,304,,,304
1,UHF42,104,2011,0,288,,,288
1,UHF42,104,2010,0,307,,,307
1,UHF42,104,2009,0,326,,,326
1,UHF42,104,2008,0,349,,,349
1,UHF42,104,2007,0,310,,,310
1,UHF42,104,2006,0,326,,,326
1,UHF42,104,2005,0,295,,,295
1,UHF42,104,2004,0,308,,,308
1,UHF42,104,2003,0,303,,,303
1,UHF42,104,2002,0,305,,,305
1,UHF42,104,2001,0,294,,,294
1,UHF42,104,2000,0,339,,,339
1,UHF42,104,1999,0,316,,,316
1,UHF42,104,1998,0,320,,,320
1,UHF42,105,2013,0,332,,,332
1,UHF42,105,2012,0,302,,,302
1,UHF42,105,2011,0,283,,,283
1,UHF42,105,2010,0,331,,,331
1,UHF42,105,2009,0,338,,,338
1,UHF42,105,2008,0,377,,,377
1,UHF42,105,2007,0,296,,,296
1,UHF42,105,2006,0,373,,,373
1,UHF42,105,2005,0,340,,,340
1,UHF42,105,2004,0,337,,,337
1,UHF42,105,2003,0,330,,,330
1,UHF42,105,2002,0,334,,,334
1,UHF42,105,2001,0,360,,,360
1,UHF42,105,2000,0,361,,,361
1,UHF42,105,1999,0,327,,,327
1,UHF42,105,1998,0,355,,,355
1,UHF42,106,2013,0,313,,,313
1,UHF42,106,2012,0,301,,,301
1,UHF42,106,2011,0,314,,,314
1,UHF42,106,2010,0,332,,,332
1,UHF42,106,2009,0,383,,,383
1,UHF42,106,2008,0,341,,,341
1,UHF42,106,2007,0,343,,,343
1,UHF42,106,2006,0,319,,,319
1,UHF42,106,2005,0,332,,,332
1,UHF42,106,2004,0,332,,,332
1,UHF42,106,2003,0,304,,,304
1,UHF42,106,2002,0,331,,,331
1,UHF42,106,2001,0,337,,,337
1,UHF42,106,2000,0,362,,,362
1,UHF42,106,1999,0,355,,,355
1,UHF42,106,1998,0,355,,,355
1,UHF42,107,2013,0,176,,,176
1,UHF42,107,2012,0,214,,,214
1,UHF42,107,2011,0,218,,,218
1,UHF42,107,2010,0,214,,,214
1,UHF42,107,2009,0,213,,,213
1,UHF42,107,2008,0,219,,,219
1,UHF42,107,2007,0,230,,,230
1,UHF42,107,2006,0,196,,,196
1,UHF42,107,2005,0,214,,,214
1,UHF42,107,2004,0,192,,,192
1,UHF42,107,2003,0,200,,,200
1,UHF42,107,2002,0,190,,,190
1,UHF42,107,2001,0,210,,,210
1,UHF42,107,2000,0,238,,,238
1,UHF42,107,1999,0,217,,,217
1,UHF42,107,1998,0,225,,,225
1,UHF42,201,2013,0,84,,,84
1,UHF42,201,2012,0,104,,,104
1,UHF42,201,2011,0,94,,,94
1,UHF42,201,2010,0,99,,,99
1,UHF42,201,2009,0,116,,,116
1,UHF42,201,2008,0,120,,,120
1,UHF42,201,2007,0,94,,,94
1,UHF42,201,2006,0,119,,,119
1,UHF42,201,2005,0,86,,,86
1,UHF42,201,2004,0,114,,,114
1,UHF42,201,2003,0,123,,,123
1,UHF42,201,2002,0,109,,,109
1,UHF42,201,2001,0,139,,,139
1,UHF42,201,2000,0,97,,,97
1,UHF42,201,1999,0,123,,,123
1,UHF42,201,1998,0,126,,,126
1,UHF42,202,2013,0,231,,,231
1,UHF42,202,2012,0,224,,,224
1,UHF42,202,2011,0,218,,,218
1,UHF42,202,2010,0,226,,,226
1,UHF42,202,2009,0,203,,,203
1,UHF42,202,2008,0,205,,,205
1,UHF42,202,2007,0,222,,,222
1,UHF42,202,2006,0,208,,,208
1,UHF42,202,2005,0,178,,,178
1,UHF42,202,2004,0,206,,,206
1,UHF42,202,2003,0,194,,,194
1,UHF42,202,2002,0,199,,,199
1,UHF42,202,2001,0,179,,,179
1,UHF42,202,2000,0,192,,,192
1,UHF42,202,1999,0,183,,,183
1,UHF42,202,1998,0,225,,,225
1,UHF42,203,2013,0,406,,,406
1,UHF42,203,2012,0,470,,,470
1,UHF42,203,2011,0,514,,,514
1,UHF42,203,2010,0,532,,,532
1,UHF42,203,2009,0,577,,,577
1,UHF42,203,2008,0,558,,,558
1,UHF42,203,2007,0,470,,,470
1,UHF42,203,2006,0,561,,,561
1,UHF42,203,2005,0,611,,,611
1,UHF42,203,2004,0,568,,,568
1,UHF42,203,2003,0,535,,,535
1,UHF42,203,2002,0,552,,,552
1,UHF42,203,2001,0,609,,,609
1,UHF42,203,2000,0,539,,,539
1,UHF42,203,1999,0,569,,,569
1,UHF42,203,1998,0,599,,,599
1,UHF42,204,2013,0,272,,,272
1,UHF42,204,2012,0,295,,,295
1,UHF42,204,2011,0,296,,,296
1,UHF42,204,2010,0,308,,,308
1,UHF42,204,2009,0,340,,,340
1,UHF42,204,2008,0,315,,,315
1,UHF42,204,2007,0,353,,,353
1,UHF42,204,2006,0,368,,,368
1,UHF42,204,2005,0,318,,,318
1,UHF42,204,2004,0,344,,,344
1,UHF42,204,2003,0,314,,,314
1,UHF42,204,2002,0,321,,,321
1,UHF42,204,2001,0,318,,,318
1,UHF42,204,2000,0,291,,,291
1,UHF42,204,1999,0,289,,,289
1,UHF42,204,1998,0,309,,,309
1,UHF42,205,2013,0,183,,,183
1,UHF42,205,2012,0,208,,,208
1,UHF42,205,2011,0,182,,,182
1,UHF42,205,2010,0,196,,,196
1,UHF42,205,2009,0,212,,,212
1,UHF42,205,2008,0,192,,,192
1,UHF42,205,2007,0,244,,,244
1,UHF42,205,2006,0,197,,,197
1,UHF42,205,2005,0,187,,,187
1,UHF42,205,2004,0,185,,,185
1,UHF42,205,2003,0,195,,,195
1,UHF42,205,2002,0,166,,,166
1,UHF42,205,2001,0,171,,,171
1,UHF42,205,2000,0,162,,,162
1,UHF42,205,1999,0,153,,,153
1,UHF42,205,1998,0,179,,,179
1,UHF42,206,2013,0,345,,,345
1,UHF42,206,2012,0,367,,,367
1,UHF42,206,2011,0,398,,,398
1,UHF42,206,2010,0,348,,,348
1,UHF42,206,2009,0,371,,,371
1,UHF42,206,2008,0,359,,,359
1,UHF42,206,2007,0,343,,,343
1,UHF42,206,2006,0,358,,,358
1,UHF42,206,2005,0,346,,,346
1,UHF42,206,2004,0,337,,,337
1,UHF42,206,2003,0,323,,,323
