Notes	County of Residence	County of Residence Code	Mother's Single Race 6	Mother's Single Race 6 Code	Mother's Hispanic Origin	Mother's Hispanic Origin Code	Year	Year Code	Births
	"Orange County, NY"	36071	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Orange County, NY"	36071	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	17
	"Orange County, NY"	36071	White	2106-3	Hispanic or Latino	2135-2	2016	2016	19
	"Orange County, NY"	36071	White	2106-3	Hispanic or Latino	2135-2	2017	2017	23
	"Orange County, NY"	36071	White	2106-3	Hispanic or Latino	2135-2	2018	2018	14
	"Orange County, NY"	36071	White	2106-3	Hispanic or Latino	2135-2	2019	2019	12
	"Orange County, NY"	36071	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Orange County, NY"	36071	White	2106-3	Hispanic or Latino	2135-2	2021	2021	15
	"Orange County, NY"	36071	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	32
	"Orange County, NY"	36071	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	32
	"Orange County, NY"	36071	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	44
	"Orange County, NY"	36071	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	42
	"Orange County, NY"	36071	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	35
	"Orange County, NY"	36071	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	37
	"Oswego County, NY"	36075	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Oswego County, NY"	36075	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Oswego County, NY"	36075	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Oswego County, NY"	36075	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Oswego County, NY"	36075	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Oswego County, NY"	36075	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Oswego County, NY"	36075	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Oswego County, NY"	36075	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Oswego County, NY"	36075	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Oswego County, NY"	36075	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Oswego County, NY"	36075	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Oswego County, NY"	36075	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Oswego County, NY"	36075	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Oswego County, NY"	36075	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Oswego County, NY"	36075	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Oswego County, NY"	36075	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Oswego County, NY"	36075	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Oswego County, NY"	36075	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Oswego County, NY"	36075	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Oswego County, NY"	36075	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	27
	"Oswego County, NY"	36075	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	16
	"Oswego County, NY"	36075	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	13
	"Oswego County, NY"	36075	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	15
	"Oswego County, NY"	36075	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	18
	"Oswego County, NY"	36075	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	21
	"Queens County, NY"	36081	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Queens County, NY"	36081	Asian	A	Hispanic or Latino	2135-2	2017	2017	10
	"Queens County, NY"	36081	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Queens County, NY"	36081	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Queens County, NY"	36081	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Queens County, NY"	36081	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Queens County, NY"	36081	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	156
	"Queens County, NY"	36081	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	180
	"Queens County, NY"	36081	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	174
	"Queens County, NY"	36081	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	183
	"Queens County, NY"	36081	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	153
	"Queens County, NY"	36081	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	155
	"Queens County, NY"	36081	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	17
	"Queens County, NY"	36081	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	25
	"Queens County, NY"	36081	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	22
	"Queens County, NY"	36081	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	21
	"Queens County, NY"	36081	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	21
	"Queens County, NY"	36081	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	24
	"Queens County, NY"	36081	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	181
	"Queens County, NY"	36081	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	161
	"Queens County, NY"	36081	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	172
	"Queens County, NY"	36081	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	153
	"Queens County, NY"	36081	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	139
	"Queens County, NY"	36081	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	151
	"Queens County, NY"	36081	White	2106-3	Hispanic or Latino	2135-2	2016	2016	138
	"Queens County, NY"	36081	White	2106-3	Hispanic or Latino	2135-2	2017	2017	128
	"Queens County, NY"	36081	White	2106-3	Hispanic or Latino	2135-2	2018	2018	133
	"Queens County, NY"	36081	White	2106-3	Hispanic or Latino	2135-2	2019	2019	136
	"Queens County, NY"	36081	White	2106-3	Hispanic or Latino	2135-2	2020	2020	107
	"Queens County, NY"	36081	White	2106-3	Hispanic or Latino	2135-2	2021	2021	140
	"Queens County, NY"	36081	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	59
	"Queens County, NY"	36081	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	68
	"Queens County, NY"	36081	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	76
	"Queens County, NY"	36081	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	69
	"Queens County, NY"	36081	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	80
	"Queens County, NY"	36081	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	65
	"Rensselaer County, NY"	36083	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Rensselaer County, NY"	36083	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Rensselaer County, NY"	36083	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Rensselaer County, NY"	36083	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	16
	"Rensselaer County, NY"	36083	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	19
	"Rensselaer County, NY"	36083	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	10
	"Rensselaer County, NY"	36083	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	28
	"Rensselaer County, NY"	36083	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	16
	"Rensselaer County, NY"	36083	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	15
	"Richmond County, NY"	36085	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Richmond County, NY"	36085	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Richmond County, NY"	36085	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Richmond County, NY"	36085	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Richmond County, NY"	36085	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Richmond County, NY"	36085	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Richmond County, NY"	36085	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Richmond County, NY"	36085	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Richmond County, NY"	36085	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Richmond County, NY"	36085	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Richmond County, NY"	36085	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	11
	"Richmond County, NY"	36085	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	11
	"Richmond County, NY"	36085	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Richmond County, NY"	36085	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	23
	"Richmond County, NY"	36085	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	21
	"Richmond County, NY"	36085	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	22
	"Richmond County, NY"	36085	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	25
	"Richmond County, NY"	36085	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	18
	"Richmond County, NY"	36085	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	20
	"Richmond County, NY"	36085	White	2106-3	Hispanic or Latino	2135-2	2016	2016	14
	"Richmond County, NY"	36085	White	2106-3	Hispanic or Latino	2135-2	2017	2017	25
	"Richmond County, NY"	36085	White	2106-3	Hispanic or Latino	2135-2	2018	2018	22
	"Richmond County, NY"	36085	White	2106-3	Hispanic or Latino	2135-2	2019	2019	19
	"Richmond County, NY"	36085	White	2106-3	Hispanic or Latino	2135-2	2020	2020	20
	"Richmond County, NY"	36085	White	2106-3	Hispanic or Latino	2135-2	2021	2021	19
	"Richmond County, NY"	36085	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	27
	"Richmond County, NY"	36085	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	31
	"Richmond County, NY"	36085	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	32
	"Richmond County, NY"	36085	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	34
	"Richmond County, NY"	36085	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	38
	"Richmond County, NY"	36085	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	39
	"Rockland County, NY"	36087	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Rockland County, NY"	36087	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Rockland County, NY"	36087	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Rockland County, NY"	36087	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Rockland County, NY"	36087	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Rockland County, NY"	36087	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Rockland County, NY"	36087	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Rockland County, NY"	36087	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Rockland County, NY"	36087	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Rockland County, NY"	36087	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Rockland County, NY"	36087	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Rockland County, NY"	36087	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	10
	"Rockland County, NY"	36087	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	14
	"Rockland County, NY"	36087	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	11
	"Rockland County, NY"	36087	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Rockland County, NY"	36087	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	10
	"Rockland County, NY"	36087	White	2106-3	Hispanic or Latino	2135-2	2016	2016	16
	"Rockland County, NY"	36087	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Rockland County, NY"	36087	White	2106-3	Hispanic or Latino	2135-2	2018	2018	18
	"Rockland County, NY"	36087	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Rockland County, NY"	36087	White	2106-3	Hispanic or Latino	2135-2	2020	2020	19
	"Rockland County, NY"	36087	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Rockland County, NY"	36087	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	27
	"Rockland County, NY"	36087	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	32
	"Rockland County, NY"	36087	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	38
	"Rockland County, NY"	36087	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	31
	"Rockland County, NY"	36087	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	28
	"Rockland County, NY"	36087	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	32
	"St. Lawrence County, NY"	36089	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"St. Lawrence County, NY"	36089	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"St. Lawrence County, NY"	36089	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"St. Lawrence County, NY"	36089	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"St. Lawrence County, NY"	36089	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"St. Lawrence County, NY"	36089	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"St. Lawrence County, NY"	36089	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	17
	"St. Lawrence County, NY"	36089	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	20
	"St. Lawrence County, NY"	36089	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	17
	"St. Lawrence County, NY"	36089	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	15
	"St. Lawrence County, NY"	36089	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	17
	"St. Lawrence County, NY"	36089	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	10
	"Saratoga County, NY"	36091	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Saratoga County, NY"	36091	Asian	A	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
	"Saratoga County, NY"	36091	Black or African American	2054-5	Not Hispanic or Latino	2186-5	2021	2021	Suppressed
	"Saratoga County, NY"	36091	White	2106-3	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Saratoga County, NY"	36091	White	2106-3	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Saratoga County, NY"	36091	White	2106-3	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Saratoga County, NY"	36091	White	2106-3	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Saratoga County, NY"	36091	White	2106-3	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Saratoga County, NY"	36091	White	2106-3	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Saratoga County, NY"	36091	White	2106-3	Not Hispanic or Latino	2186-5	2016	2016	24
	"Saratoga County, NY"	36091	White	2106-3	Not Hispanic or Latino	2186-5	2017	2017	23
	"Saratoga County, NY"	36091	White	2106-3	Not Hispanic or Latino	2186-5	2018	2018	30
	"Saratoga County, NY"	36091	White	2106-3	Not Hispanic or Latino	2186-5	2019	2019	23
	"Saratoga County, NY"	36091	White	2106-3	Not Hispanic or Latino	2186-5	2020	2020	27
	"Saratoga County, NY"	36091	White	2106-3	Not Hispanic or Latino	2186-5	2021	2021	24
	"Schenectady County, NY"	36093	Asian	A	Hispanic or Latino	2135-2	2016	2016	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Hispanic or Latino	2135-2	2017	2017	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Hispanic or Latino	2135-2	2018	2018	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Hispanic or Latino	2135-2	2019	2019	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Hispanic or Latino	2135-2	2020	2020	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Hispanic or Latino	2135-2	2021	2021	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Not Hispanic or Latino	2186-5	2016	2016	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Not Hispanic or Latino	2186-5	2017	2017	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Not Hispanic or Latino	2186-5	2018	2018	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Not Hispanic or Latino	2186-5	2019	2019	Suppressed
	"Schenectady County, NY"	36093	Asian	A	Not Hispanic or Latino	2186-5	2020	2020	Suppressed
