Year,Table,County,Month Prenatal Care Began,Value
2012,12,Madison,7th-9th,26
2008,12,St Lawrence,PNC Unknown,44
2012,12,Montgomery,PNC Start Unk,2
2011,12,Otsego,PNC Start Unk,3
2009,12,Erie,PNC Start Unk,156
2012,12,Tioga,None,3
2010,12,Madison,1st-3rd,520
2008,12,Steuben,4th-6th,161
2012,12,Tompkins,Total,942
2009,12,Oneida,PNC Unknown,1
2011,12,Rest of State,PNC Unknown,3211
2009,12,Albany,1st-3rd,2183
2011,12,Clinton,4th-6th,76
2010,12,Steuben,None,10
2012,12,Tompkins,PNC Unknown,8
2009,12,Albany,PNC Unknown,101
2011,12,Cattaraugus,PNC Unknown,99
2010,12,Putnam,4th-6th,134
2009,12,New York,None,138
2009,12,Chenango,7th-9th,12
2009,12,Nassau,7th-9th,454
2011,12,Otsego,4th-6th,87
2011,12,Delaware,4th-6th,67
2012,12,Suffolk,Total,15727
2009,12,Jefferson,PNC Unknown,14
2011,12,Lewis,4th-6th,68
2008,12,Chautauqua,PNC Unknown,37
2011,12,Bronx,None,211
2010,12,Ulster,7th-9th,37
2009,12,Dutchess,1st-3rd,2207
2010,12,New York State,7th-9th,11690
2011,12,Nassau,1st-3rd,11036
2010,12,Chautauqua,None,10
2008,12,Putnam,Total,984
2008,12,Madison,Total,699
2009,12,Otsego,None,3
2009,12,New York City,1st-3rd,80715
2010,12,Wayne,PNC Start Unk,61
2011,12,Westchester,7th-9th,391
2010,12,Delaware,7th-9th,13
2009,12,Rockland,1st-3rd,2392
2011,12,Delaware,7th-9th,10
2008,12,Schuyler,PNC Start Unk,8
2008,12,Yates,PNC Unknown,2
2010,12,Sullivan,PNC Start Unk,51
2012,12,Dutchess,Total,2713
2011,12,Rockland,4th-6th,950
2009,12,Montgomery,None,7
2008,12,Cayuga,7th-9th,32
2012,12,Greene,4th-6th,105
2009,12,Schuyler,4th-6th,27
2009,12,Livingston,4th-6th,93
2012,12,Delaware,4th-6th,80
2009,12,Orleans,Total,441
2011,12,Westchester,1st-3rd,6508
2010,12,Essex,PNC Unknown,3
2012,12,Niagara,4th-6th,472
2010,12,Rockland,1st-3rd,2594
2008,12,Kings,1st-3rd,26882
2008,12,Chautauqua,None,9
2011,12,Monroe,PNC Unknown,554
2010,12,Clinton,PNC Unknown,1
2010,12,Saratoga,4th-6th,359
2012,12,Jefferson,None,13
2010,12,Otsego,PNC Unknown,3
2009,12,Rockland,PNC Start Unk,485
2011,12,Seneca,1st-3rd,229
2010,12,Allegany,Total,494
2008,12,Warren,1st-3rd,344
2011,12,Essex,7th-9th,9
2010,12,Dutchess,None,15
2012,12,Jefferson,PNC Start Unk,13
2010,12,Cattaraugus,4th-6th,172
2008,12,Clinton,PNC Unknown,1
2010,12,Clinton,Total,839
2011,12,Genesee,Total,586
2011,12,Onondaga,None,42
2010,12,Richmond,None,39
2008,12,Albany,PNC Unknown,119
2011,12,Hamilton,Total,39
2012,12,Chenango,4th-6th,80
2012,12,Seneca,None,1
2010,12,Cayuga,PNC Start Unk,14
2009,12,Broome,Total,2061
2008,12,Queens,Total,31063
2010,12,Cortland,1st-3rd,316
2009,12,Seneca,PNC Unknown,2
2009,12,Schuyler,7th-9th,0
2011,12,New York City,PNC Unknown,690
2009,12,Onondaga,Total,5479
2010,12,Erie,7th-9th,406
2009,12,Ulster,Total,1706
2011,12,Richmond,7th-9th,145
2010,12,Rensselaer,4th-6th,282
2012,12,Madison,Total,710
2011,12,Cayuga,None,4
2009,12,Orleans,7th-9th,14
2011,12,Cattaraugus,Total,911
2012,12,Wyoming,PNC Start Unk,1
2010,12,Chemung,PNC Start Unk,26
2008,12,Cattaraugus,None,7
2011,12,Rockland,None,12
2008,12,Cortland,7th-9th,10
2011,12,Rensselaer,1st-3rd,1240
2010,12,Tioga,4th-6th,54
2012,12,Orleans,PNC Start Unk,2
2010,12,Monroe,PNC Start Unk,445
2011,12,Albany,1st-3rd,2106
2010,12,Nassau,7th-9th,376
2012,12,Washington,Total,619
2009,12,Yates,None,1
2008,12,New York State,PNC Start Unk,9122
2009,12,Richmond,7th-9th,178
2009,12,Yates,1st-3rd,181
2011,12,Schenectady,PNC Start Unk,58
2010,12,Montgomery,1st-3rd,368
2010,12,Columbia,Total,595
2010,12,Wyoming,PNC Unknown,3
2008,12,Greene,Total,439
2010,12,Oswego,7th-9th,26
2009,12,Oneida,7th-9th,102
2009,12,Schenectady,None,22
2012,12,New York State,Total,239224
2008,12,Columbia,PNC Start Unk,63
2009,12,Ontario,7th-9th,33
2011,12,Rensselaer,7th-9th,44
2011,12,Dutchess,PNC Unknown,18
2012,12,Sullivan,None,11
2010,12,Fulton,7th-9th,23
2011,12,Hamilton,1st-3rd,27
2009,12,Queens,Total,30748
2008,12,Monroe,None,47
2011,12,Tompkins,7th-9th,37
2010,12,Chemung,None,1
2009,12,Monroe,Total,8580
2010,12,Rest of State,PNC Unknown,2762
2011,12,New York,PNC Unknown,134
2009,12,Steuben,PNC Start Unk,35
2009,12,Niagara,None,19
2008,12,Washington,4th-6th,216
2010,12,Orange,None,36
2009,12,Sullivan,4th-6th,276
2011,12,Broome,4th-6th,335
2011,12,Wyoming,1st-3rd,280
2008,12,Warren,None,4
2010,12,Tompkins,4th-6th,135
2012,12,Chautauqua,PNC Start Unk,2
2010,12,Bronx,PNC Unknown,562
2011,12,Rockland,1st-3rd,2783
2009,12,Chemung,7th-9th,17
2010,12,Madison,Total,642
2009,12,Cayuga,Total,812
2011,12,Washington,PNC Unknown,7
2008,12,Genesee,Total,629
2008,12,Saratoga,None,11
2011,12,Tompkins,Total,915
2009,12,Kings,7th-9th,2229
2009,12,Erie,4th-6th,2180
2009,12,Columbia,7th-9th,14
2009,12,New York City,4th-6th,24279
2012,12,Schenectady,PNC Unknown,85
2011,12,Queens,7th-9th,1934
2008,12,Schuyler,Total,182
2011,12,St Lawrence,1st-3rd,885
2009,12,Genesee,4th-6th,109
2009,12,Chenango,4th-6th,52
2012,12,Schuyler,1st-3rd,147
2008,12,Richmond,7th-9th,167
2011,12,Madison,4th-6th,99
2008,12,Herkimer,7th-9th,16
2009,12,Oneida,PNC Start Unk,23
2008,12,Warren,PNC Start Unk,42
2008,12,Schoharie,4th-6th,49
2011,12,Greene,Total,428
2012,12,Westchester,1st-3rd,6752
2011,12,Clinton,7th-9th,13
2009,12,Saratoga,PNC Unknown,34
2011,12,Delaware,Total,392
2010,12,Warren,4th-6th,204
2008,12,Chemung,PNC Unknown,2
2008,12,Dutchess,7th-9th,59
2008,12,Wyoming,1st-3rd,296
2012,12,Fulton,4th-6th,82
2009,12,Montgomery,1st-3rd,403
2008,12,Chemung,None,5
2009,12,Lewis,None,4
2009,12,Lewis,7th-9th,7
2011,12,Rest of State,Total,121017
2010,12,Tompkins,PNC Unknown,5
2010,12,Suffolk,1st-3rd,12137
2012,12,Chautauqua,4th-6th,321
2011,12,Wyoming,PNC Start Unk,28
2008,12,Clinton,None,0
2010,12,Cattaraugus,PNC Unknown,111
2008,12,Genesee,7th-9th,15
2012,12,New York State,PNC Unknown,4362
2009,12,Yates,PNC Start Unk,13
2009,12,Nassau,PNC Start Unk,281
2008,12,Suffolk,4th-6th,3569
2011,12,New York City,4th-6th,26780
2011,12,Kings,None,232
2011,12,Ontario,PNC Start Unk,40
2010,12,Wyoming,Total,394
2009,12,Washington,Total,625
2011,12,Allegany,PNC Start Unk,28
2010,12,Oswego,Total,1325
2011,12,Essex,4th-6th,74
2011,12,Tioga,7th-9th,17
2010,12,Tioga,7th-9th,15
2012,12,Suffolk,4th-6th,2705
2011,12,Oneida,None,19
2011,12,St Lawrence,PNC Start Unk,18
2011,12,Westchester,4th-6th,1966
2009,12,Oswego,7th-9th,49
2012,12,Cattaraugus,PNC Unknown,99
2012,12,New York City,7th-9th,7323
2011,12,Nassau,None,40
2009,12,Orange,7th-9th,202
2012,12,Essex,None,2
2008,12,Kings,PNC Start Unk,1031
2010,12,Madison,None,2
2011,12,Onondaga,7th-9th,148
2008,12,Orange,1st-3rd,2999
2010,12,Cayuga,7th-9th,20
2012,12,Ontario,PNC Start Unk,0
2011,12,Chenango,None,3
2012,12,Montgomery,PNC Unknown,8
2009,12,Dutchess,PNC Unknown,7
2012,12,New York,PNC Start Unk,131
2012,12,Essex,PNC Start Unk,3
2010,12,Ulster,None,12
2011,12,Nassau,7th-9th,367
2009,12,St Lawrence,Total,1191
2012,12,Rockland,1st-3rd,3028
2012,12,Essex,7th-9th,10
2008,12,Clinton,4th-6th,76
2009,12,Niagara,PNC Unknown,44
2012,12,Orleans,1st-3rd,286
2012,12,Jefferson,Total,2277
2009,12,Schenectady,Total,1799
2011,12,Montgomery,1st-3rd,360
2010,12,Queens,7th-9th,2039
2009,12,Essex,Total,351
2011,12,Broome,None,15
2012,12,Greene,PNC Start Unk,1
2010,12,Jefferson,None,9
2010,12,Lewis,1st-3rd,218
2008,12,Oneida,PNC Start Unk,19
2010,12,Genesee,4th-6th,123
2012,12,Steuben,Total,1116
2012,12,Erie,Total,9945
2012,12,Tioga,7th-9th,20
2008,12,Delaware,1st-3rd,348
2011,12,Fulton,PNC Start Unk,44
2011,12,Erie,Total,9693
2012,12,Putnam,PNC Start Unk,44
2010,12,Suffolk,PNC Unknown,311
2012,12,Wyoming,4th-6th,54
2010,12,Cortland,4th-6th,68
2011,12,Schenectady,7th-9th,52
2012,12,Suffolk,7th-9th,556
2011,12,Montgomery,Total,567
2010,12,Queens,Total,30484
2008,12,Dutchess,PNC Unknown,64
2011,12,Chautauqua,PNC Unknown,47
2009,12,Chenango,Total,524
2008,12,Erie,PNC Unknown,344
2012,12,Suffolk,None,88
2008,12,Chenango,PNC Unknown,4
2008,12,Orange,4th-6th,1374
2012,12,Wayne,1st-3rd,665
2011,12,Cayuga,PNC Unknown,4
2011,12,Yates,PNC Start Unk,12
2011,12,Schoharie,7th-9th,5
2012,12,Ulster,4th-6th,351
2011,12,Cortland,Total,481
2009,12,Saratoga,PNC Start Unk,80
2011,12,Warren,7th-9th,28
2010,12,Herkimer,PNC Unknown,1
2012,12,Broome,1st-3rd,1599
2010,12,Schenectady,7th-9th,36
2011,12,New York City,None,820
2012,12,Yates,PNC Start Unk,0
2011,12,Essex,1st-3rd,218
2011,12,Seneca,PNC Start Unk,20
2011,12,Steuben,1st-3rd,743
2012,12,Montgomery,4th-6th,85
2012,12,Broome,7th-9th,92
2011,12,Erie,1st-3rd,6240
2009,12,St Lawrence,None,16
2010,12,Broome,4th-6th,330
2011,12,Schenectady,4th-6th,270
2012,12,Cortland,7th-9th,15
2009,12,Saratoga,None,11
2011,12,Jefferson,None,7
2008,12,Cortland,None,4
2011,12,St Lawrence,PNC Unknown,55
2009,12,Wayne,1st-3rd,657
2010,12,Steuben,7th-9th,47
2008,12,Allegany,4th-6th,69
2009,12,Delaware,Total,458
2011,12,New York State,4th-6th,49230
2010,12,Ulster,4th-6th,327
2010,12,New York State,PNC Start Unk,7558
2009,12,Jefferson,1st-3rd,1262
2009,12,Warren,7th-9th,14
2009,12,Chemung,4th-6th,124
2012,12,New York City,Total,118811
2011,12,Wyoming,None,1
2009,12,Broome,PNC Unknown,14
2012,12,Queens,PNC Start Unk,90
2012,12,Delaware,None,7
2012,12,Chemung,1st-3rd,825
2009,12,Warren,PNC Unknown,8
2008,12,Suffolk,None,154
2011,12,Sullivan,7th-9th,29
2011,12,Seneca,None,4
2012,12,Rockland,4th-6th,1103
2011,12,Seneca,PNC Unknown,9
2012,12,Wayne,Total,968
2011,12,Erie,PNC Start Unk,500
2011,12,Sullivan,None,12
2011,12,Hamilton,4th-6th,8
2010,12,Putnam,PNC Unknown,4
2008,12,Niagara,PNC Unknown,34
2008,12,Wayne,PNC Start Unk,57
2009,12,Fulton,None,6
2008,12,Tioga,PNC Unknown,5
2009,12,Jefferson,4th-6th,491
2010,12,New York State,1st-3rd,169191
2012,12,Queens,7th-9th,1968
2011,12,Columbia,PNC Start Unk,49
2010,12,Queens,1st-3rd,20771
2011,12,Westchester,None,50
2009,12,Montgomery,Total,611
2008,12,Oswego,4th-6th,266
2009,12,Niagara,7th-9th,76
2012,12,Orange,1st-3rd,3289
2012,12,Monroe,None,33
2009,12,Jefferson,7th-9th,88
2008,12,Broome,None,7
2008,12,Bronx,7th-9th,2102
2008,12,Erie,PNC Start Unk,244
2012,12,Lewis,PNC Unknown,7
2010,12,Kings,PNC Start Unk,813
2009,12,Franklin,7th-9th,16
2008,12,Washington,None,10
2009,12,Bronx,PNC Start Unk,1544
2008,12,Queens,1st-3rd,20188
2010,12,Rockland,PNC Unknown,251
2011,12,New York City,1st-3rd,82211
2011,12,Genesee,PNC Start Unk,59
2012,12,Putnam,1st-3rd,621
2009,12,Queens,1st-3rd,21345
2008,12,Jefferson,1st-3rd,1331
2012,12,Columbia,PNC Unknown,12
2009,12,Ulster,PNC Start Unk,146
2012,12,Chenango,PNC Unknown,0
2008,12,Tioga,PNC Start Unk,34
2012,12,Cortland,Total,461
2008,12,Albany,7th-9th,105
2011,12,Madison,1st-3rd,557
2011,12,New York State,None,1608
2011,12,Wayne,7th-9th,26
2008,12,Niagara,4th-6th,472
2011,12,New York,7th-9th,941
2012,12,Bronx,4th-6th,5747
2008,12,Bronx,PNC Start Unk,488
2012,12,Warren,4th-6th,204
2009,12,Montgomery,PNC Unknown,8
2008,12,Orange,PNC Unknown,393
2008,12,Oswego,PNC Start Unk,7
2008,12,New York,PNC Unknown,1223
2008,12,Cattaraugus,7th-9th,34
2010,12,Allegany,PNC Start Unk,28
2012,12,Lewis,None,3
2012,12,Tioga,Total,489
2008,12,Rensselaer,PNC Unknown,33
2010,12,Schoharie,4th-6th,45
2008,12,Yates,None,1
2009,12,Sullivan,Total,861
2011,12,Dutchess,7th-9th,60
2010,12,Seneca,None,1
2010,12,Chenango,7th-9th,6
2011,12,Chenango,1st-3rd,435
2011,12,Columbia,PNC Unknown,1
2012,12,Rest of State,PNC Unknown,3381
2010,12,Sullivan,7th-9th,29
2009,12,Greene,None,8
2010,12,Washington,7th-9th,12
2008,12,Schuyler,None,0
2008,12,Chemung,4th-6th,154
2010,12,Genesee,PNC Start Unk,44
2010,12,Rensselaer,PNC Unknown,20
2012,12,Ulster,Total,1583
2010,12,Hamilton,4th-6th,11
2010,12,Franklin,7th-9th,26
2008,12,Livingston,7th-9th,15
2011,12,Kings,PNC Unknown,191
2012,12,Jefferson,4th-6th,539
2011,12,Chenango,PNC Start Unk,5
2012,12,Lewis,7th-9th,7
2010,12,Cayuga,None,2
2011,12,Orange,None,34
2010,12,Saratoga,PNC Unknown,34
2010,12,Schuyler,1st-3rd,135
2009,12,Orange,PNC Start Unk,256
2009,12,Chenango,None,1
2011,12,Cattaraugus,1st-3rd,550
2009,12,Columbia,Total,565
2011,12,Genesee,7th-9th,16
2012,12,Wayne,7th-9th,38
2008,12,Chenango,PNC Start Unk,2
2010,12,Tioga,None,1
2008,12,Ulster,1st-3rd,1247
2009,12,Cattaraugus,4th-6th,163
2011,12,Tioga,Total,481
2010,12,Wyoming,1st-3rd,296
2012,12,Saratoga,Total,2194
2010,12,Saratoga,7th-9th,73
2008,12,Chemung,PNC Start Unk,21
2011,12,Ulster,7th-9th,47
2011,12,Richmond,1st-3rd,4610
2011,12,Schoharie,PNC Unknown,8
2010,12,St Lawrence,PNC Unknown,61
2012,12,Niagara,PNC Start Unk,0
2010,12,Oneida,None,14
2011,12,Wayne,1st-3rd,673
2008,12,Allegany,None,4
2011,12,Richmond,PNC Start Unk,6
2010,12,Westchester,PNC Unknown,130
2008,12,Jefferson,Total,2127
2012,12,Otsego,None,3
2008,12,Onondaga,PNC Unknown,10
2012,12,Greene,Total,412
2009,12,Hamilton,PNC Unknown,0
2012,12,Schuyler,4th-6th,39
2012,12,Broome,4th-6th,364
2010,12,Erie,PNC Unknown,578
2011,12,Chemung,PNC Start Unk,37
2011,12,Richmond,PNC Unknown,9
2008,12,Nassau,PNC Unknown,290
2012,12,Schuyler,7th-9th,8
2012,12,Washington,PNC Start Unk,2
2008,12,Wayne,Total,1095
2009,12,Niagara,4th-6th,463
2012,12,Franklin,PNC Unknown,3
2010,12,Livingston,PNC Unknown,11
2009,12,New York,PNC Start Unk,959
2010,12,Rensselaer,Total,1677
2008,12,Oswego,None,10
2010,12,Monroe,Total,8526
2008,12,Putnam,None,6
2010,12,Queens,PNC Unknown,361
2008,12,Westchester,7th-9th,440
2012,12,Wayne,PNC Unknown,45
2011,12,Westchester,PNC Start Unk,1603
2012,12,Monroe,Total,8270
2008,12,Yates,4th-6th,100
2010,12,Schuyler,Total,168
2008,12,Ulster,Total,1800
2010,12,Westchester,1st-3rd,6926
2011,12,Schuyler,1st-3rd,124
2012,12,Saratoga,4th-6th,392
2012,12,Chenango,Total,542
2012,12,Ontario,7th-9th,24
2012,12,Rensselaer,4th-6th,276
2008,12,Sullivan,4th-6th,310
2008,12,Cortland,PNC Unknown,0
2008,12,Wayne,None,6
2012,12,St Lawrence,PNC Start Unk,11
2012,12,Schenectady,PNC Start Unk,11
2012,12,Queens,None,285
2009,12,Genesee,7th-9th,12
2012,12,Onondaga,4th-6th,1091
2011,12,New York,1st-3rd,13883
2008,12,Cayuga,PNC Unknown,8
2012,12,Orange,None,27
2008,12,Delaware,7th-9th,14
2010,12,Greene,4th-6th,113
2008,12,Clinton,Total,768
2008,12,Wyoming,PNC Start Unk,16
2010,12,New York,PNC Unknown,201
2011,12,St Lawrence,Total,1254
2011,12,Tioga,PNC Start Unk,74
2010,12,St Lawrence,4th-6th,213
2011,12,Rensselaer,4th-6th,286
2009,12,Erie,7th-9th,351
2008,12,Delaware,Total,451
2011,12,Seneca,4th-6th,110
2012,12,Putnam,4th-6th,139
2008,12,Columbia,PNC Unknown,6
2011,12,Albany,PNC Unknown,128
2012,12,Herkimer,Total,658
2012,12,Jefferson,PNC Unknown,20
2012,12,Steuben,PNC Unknown,6
2011,12,Bronx,4th-6th,5993
2008,12,Jefferson,PNC Unknown,13
2011,12,Ontario,Total,1020
2012,12,Queens,Total,30485
2009,12,New York State,None,1765
2012,12,Putnam,Total,827
2009,12,Bronx,Total,23000
2011,12,New York,PNC Start Unk,239
2010,12,Putnam,7th-9th,17
2008,12,Monroe,PNC Start Unk,508
2008,12,Montgomery,PNC Unknown,25
2012,12,Dutchess,1st-3rd,2135
2010,12,Schenectady,PNC Start Unk,50
2009,12,Otsego,4th-6th,79
2011,12,Steuben,Total,1058
2008,12,Delaware,4th-6th,78
2010,12,Columbia,PNC Unknown,10
2009,12,Westchester,7th-9th,381
2011,12,Putnam,Total,866
2009,12,Hamilton,1st-3rd,26
2011,12,Yates,1st-3rd,157
2008,12,St Lawrence,Total,1253
2010,12,Richmond,PNC Start Unk,49
2008,12,Lewis,PNC Start Unk,23
2012,12,Washington,PNC Unknown,9
2010,12,Montgomery,PNC Start Unk,51
2009,12,Livingston,1st-3rd,427
2010,12,Monroe,4th-6th,1294
2008,12,Monroe,7th-9th,231
2012,12,Cortland,4th-6th,66
2012,12,Schoharie,PNC Start Unk,0
2010,12,Rest of State,Total,122911
2011,12,Jefferson,Total,2113
2012,12,St Lawrence,4th-6th,247
2009,12,Wayne,None,4
2008,12,Suffolk,1st-3rd,11269
2010,12,Schoharie,PNC Unknown,14
2008,12,Cattaraugus,PNC Unknown,89
2010,12,Delaware,Total,459
2011,12,Lewis,7th-9th,19
2012,12,Cayuga,7th-9th,24
2008,12,Albany,PNC Start Unk,214
2008,12,Chautauqua,Total,1395
2010,12,Ontario,7th-9th,36
2008,12,Jefferson,None,18
2011,12,New York State,7th-9th,11123
2010,12,Cattaraugus,PNC Start Unk,31
2009,12,Chautauqua,4th-6th,338
2010,12,Kings,PNC Unknown,318
2011,12,Orange,7th-9th,126
2012,12,New York City,1st-3rd,83605
2008,12,Otsego,None,4
2012,12,Niagara,None,22
2011,12,Orange,PNC Start Unk,211
2009,12,Bronx,None,214
2008,12,Rockland,7th-9th,165
2011,12,Orleans,Total,411
2011,12,Dutchess,1st-3rd,2026
2009,12,Delaware,PNC Unknown,7
2012,12,Orange,7th-9th,163
2009,12,Suffolk,PNC Start Unk,417
2012,12,Orleans,None,2
2012,12,Clinton,4th-6th,78
2009,12,Chenango,PNC Unknown,5
2008,12,Livingston,PNC Unknown,12
2009,12,Tioga,PNC Start Unk,38
2010,12,Lewis,PNC Start Unk,19
2011,12,Ulster,4th-6th,345
2009,12,Chautauqua,7th-9th,99
2008,12,Ulster,7th-9th,45
2011,12,Suffolk,Total,16027
2008,12,Greene,PNC Start Unk,15
2011,12,Fulton,PNC Unknown,3
2011,12,New York,4th-6th,4226
2008,12,Seneca,PNC Unknown,7
2010,12,Madison,7th-9th,20
2012,12,Genesee,Total,606
2008,12,Columbia,1st-3rd,423
2009,12,Queens,7th-9th,1798
2009,12,Westchester,1st-3rd,7011
2010,12,Madison,PNC Unknown,1
2009,12,Schoharie,7th-9th,8
2008,12,Franklin,4th-6th,149
2008,12,Oneida,None,22
2011,12,Rensselaer,PNC Start Unk,80
2011,12,Genesee,PNC Unknown,14
2010,12,Monroe,PNC Unknown,426
2008,12,Allegany,7th-9th,22
2012,12,Genesee,7th-9th,13
2011,12,Herkimer,7th-9th,28
2009,12,Ontario,4th-6th,190
2008,12,Lewis,PNC Unknown,9
2012,12,New York,1st-3rd,14141
2011,12,Monroe,4th-6th,1347
2012,12,Dutchess,4th-6th,343
2011,12,Nassau,4th-6th,2425
2012,12,Essex,1st-3rd,232
2010,12,New York,PNC Start Unk,327
2011,12,Schuyler,PNC Start Unk,3
2008,12,New York State,7th-9th,11785
2010,12,Lewis,4th-6th,58
2009,12,Schenectady,7th-9th,69
2010,12,Jefferson,Total,2071
2008,12,Madison,None,2
2009,12,Allegany,PNC Unknown,7
2010,12,Allegany,PNC Unknown,1
2009,12,Clinton,7th-9th,8
2012,12,Otsego,Total,518
2010,12,Jefferson,4th-6th,539
2012,12,St Lawrence,1st-3rd,873
2008,12,Schoharie,7th-9th,6
2008,12,Erie,7th-9th,360
2008,12,Kings,7th-9th,2168
2012,12,Herkimer,4th-6th,133
2008,12,Richmond,None,87
2010,12,Essex,4th-6th,74
2008,12,Oswego,7th-9th,58
2012,12,Otsego,PNC Start Unk,1
2008,12,St Lawrence,1st-3rd,928
2010,12,Putnam,None,2
2008,12,Chautauqua,PNC Start Unk,53
2009,12,Cayuga,7th-9th,17
2009,12,Chemung,PNC Unknown,2
2012,12,Schenectady,7th-9th,62
2009,12,Allegany,None,1
2009,12,Steuben,4th-6th,196
2010,12,Saratoga,1st-3rd,1731
2010,12,Herkimer,None,3
2012,12,New York State,4th-6th,47953
2010,12,New York City,1st-3rd,81953
2009,12,Wayne,PNC Start Unk,76
2010,12,Kings,7th-9th,2309
2008,12,Oswego,Total,1377
2012,12,Bronx,PNC Unknown,251
2011,12,Franklin,None,1
2010,12,New York State,4th-6th,48622
2009,12,Lewis,Total,351
2008,12,Chenango,Total,540
2011,12,Delaware,PNC Start Unk,7
2008,12,Schenectady,Total,1802
2012,12,Schenectady,Total,1938
2009,12,Wyoming,PNC Unknown,6
2009,12,Wyoming,None,1
2011,12,Ulster,PNC Unknown,19
2009,12,Suffolk,4th-6th,3607
2011,12,Cattaraugus,4th-6th,179
2011,12,Tioga,4th-6th,69
2012,12,Chenango,1st-3rd,445
2008,12,Chautauqua,7th-9th,73
2008,12,Yates,PNC Start Unk,8
2012,12,Cayuga,Total,803
2012,12,Rockland,PNC Start Unk,60
2010,12,Franklin,4th-6th,114
2012,12,Sullivan,7th-9th,35
2009,12,New York State,4th-6th,48324
2012,12,Kings,None,230
2008,12,Delaware,None,2
2008,12,Albany,4th-6th,513
2008,12,Sullivan,None,11
2008,12,Steuben,7th-9th,47
2008,12,Madison,1st-3rd,567
2010,12,Wayne,4th-6th,173
2011,12,Putnam,None,1
2011,12,New York,Total,19508
2009,12,Cortland,PNC Unknown,4
2009,12,Tioga,4th-6th,77
2011,12,Cayuga,4th-6th,113
2008,12,Montgomery,4th-6th,116
2011,12,Chautauqua,7th-9th,86
2011,12,Broome,PNC Unknown,2
2008,12,Livingston,1st-3rd,419
2008,12,Genesee,PNC Unknown,4
2008,12,Queens,7th-9th,2365
2008,12,Queens,PNC Start Unk,636
2010,12,Schenectady,Total,1837
2010,12,Broome,None,14
2010,12,Putnam,Total,931
2011,12,Wayne,PNC Unknown,33
2012,12,Rensselaer,PNC Unknown,54
2011,12,Warren,1st-3rd,321
2012,12,Rensselaer,7th-9th,60
2011,12,Clinton,Total,769
2011,12,Clinton,PNC Unknown,0
2009,12,Schoharie,PNC Start Unk,6
2010,12,Queens,None,318
2010,12,Genesee,7th-9th,17
2009,12,Oswego,PNC Unknown,7
2009,12,Madison,None,3
2010,12,Steuben,PNC Unknown,11
2008,12,Dutchess,Total,2925
2012,12,Sullivan,4th-6th,229
2011,12,Suffolk,PNC Unknown,436
2010,12,Niagara,None,25
2011,12,Putnam,PNC Start Unk,66
2011,12,Niagara,None,22
2011,12,Otsego,7th-9th,20
2009,12,Westchester,4th-6th,2145
2012,12,Westchester,PNC Unknown,337
2008,12,Columbia,Total,614
2008,12,New York State,1st-3rd,165931
2011,12,Rest of State,7th-9th,3792
2012,12,Cayuga,PNC Unknown,4
2012,12,Seneca,4th-6th,87
2011,12,Oneida,PNC Unknown,5
2010,12,Westchester,Total,11104
2010,12,Greene,None,8
2012,12,Chemung,4th-6th,180
2008,12,Steuben,PNC Start Unk,33
2009,12,Franklin,None,4
2008,12,Otsego,Total,550
2010,12,Chenango,Total,468
2008,12,Ontario,PNC Unknown,18
2012,12,Fulton,PNC Start Unk,2
2010,12,Clinton,PNC Start Unk,13
2012,12,Clinton,7th-9th,15
2011,12,Schuyler,None,2
2012,12,Onondaga,1st-3rd,4062
2011,12,Ulster,1st-3rd,1175
2008,12,Livingston,None,2
2012,12,Schoharie,None,3
2012,12,Chautauqua,Total,1398
2012,12,Nassau,PNC Unknown,73
2012,12,Lewis,1st-3rd,259
2010,12,Schoharie,1st-3rd,217
2011,12,Queens,Total,30300
2011,12,Wayne,Total,1033
2010,12,Oneida,PNC Unknown,3
2010,12,Wyoming,PNC Start Unk,25
2009,12,Livingston,Total,574
2009,12,Greene,4th-6th,106
2009,12,Putnam,4th-6th,107
2012,12,Seneca,PNC Unknown,8
2009,12,Otsego,1st-3rd,387
2008,12,Queens,4th-6th,6575
2011,12,Onondaga,PNC Unknown,6
2008,12,Nassau,Total,15033
2008,12,Schuyler,PNC Unknown,0
2008,12,Bronx,1st-3rd,12948
2010,12,Hamilton,Total,34
2009,12,Schoharie,Total,279
2011,12,Sullivan,PNC Unknown,7
2008,12,Cortland,Total,574
2010,12,Columbia,4th-6th,141
2008,12,Hamilton,Total,34
2010,12,Broome,7th-9th,72
2008,12,Montgomery,7th-9th,38
2008,12,Herkimer,PNC Start Unk,7
2010,12,Oswego,PNC Start Unk,7
2009,12,Ulster,7th-9th,45
2009,12,Albany,7th-9th,124
2010,12,Chenango,1st-3rd,387
2010,12,Dutchess,PNC Start Unk,244
2010,12,Schenectady,1st-3rd,1305
2009,12,Wyoming,1st-3rd,319
2011,12,Livingston,7th-9th,15
2011,12,Richmond,None,25
2012,12,Herkimer,1st-3rd,486
2010,12,Dutchess,Total,2867
2012,12,Cattaraugus,4th-6th,207
2009,12,Broome,1st-3rd,1560
2012,12,Livingston,4th-6th,81
2009,12,Otsego,PNC Unknown,0
2012,12,Rest of State,4th-6th,22436
2011,12,Chenango,7th-9th,15
2012,12,Madison,PNC Unknown,0
2011,12,Saratoga,None,13
2012,12,Washington,1st-3rd,384
2009,12,Schoharie,PNC Unknown,5
2012,12,Wyoming,PNC Unknown,10
2011,12,Schenectady,PNC Unknown,106
2011,12,Onondaga,4th-6th,1005
